2248	2234	715	591	565	640	368	475	415	601	263	617	125	0	0	0	0	0	0	0	0	0	0	0	0	0	82	75	37	42	37	36	19	31	22	17	17	31	3	0	0	0	0	0	0	0	0	0	0	0	0	0	2	7	1	3	4	1	2	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2685	1848	750	719	735	772	390	613	459	591	438	535	91	0	0	0	0	0	0	0	0	0	0	0	0	0	120	57	39	22	37	25	22	19	29	27	23	11	4	0	0	0	0	0	0	0	0	0	0	0	0	0	2	8	3	3	1	2	0	5	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1364	1945	720	622	845	589	738	265	271	227	281	265	73	0	0	0	0	0	0	0	0	0	0	0	0	0	55	59	37	23	22	21	29	11	24	13	15	7	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	1	1	2	2	9	1	1	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2395	1110	1120	671	373	386	446	378	395	350	233	315	168	0	0	0	0	0	0	0	0	0	0	0	0	0	83	72	49	26	26	21	25	19	15	15	11	16	5	0	0	0	0	0	0	0	0	0	0	0	0	0	6	4	8	3	1	0	3	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2005	1194	1368	928	1136	514	789	425	240	567	300	238	196	0	0	0	0	0	0	0	0	0	0	0	0	0	78	44	78	55	22	16	30	24	10	19	13	17	11	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	4	3	2	1	6	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1041	1551	640	1354	444	811	255	270	190	376	174	261	49	0	0	0	0	0	0	0	0	0	0	0	0	0	41	57	31	19	33	40	20	14	17	11	10	10	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	6	4	0	1	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2437	1116	1100	952	625	463	655	384	322	282	439	420	355	0	0	0	0	0	0	0	0	0	0	0	0	0	104	55	29	47	22	23	40	17	21	17	20	27	11	0	0	0	0	0	0	0	0	0	0	0	0	0	4	7	0	2	3	0	4	0	2	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1780	1445	828	707	835	634	629	405	430	346	374	290	200	0	0	0	0	0	0	0	0	0	0	0	0	0	61	43	35	40	23	22	11	6	21	14	9	14	7	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	0	4	2	1	3	0	6	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2872	1647	1082	470	292	556	283	235	370	198	244	515	148	0	0	0	0	0	0	0	0	0	0	0	0	0	74	38	53	31	20	19	15	10	25	16	15	17	10	0	0	0	0	0	0	0	0	0	0	0	0	0	4	6	12	1	0	0	1	0	2	1	3	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0
1767	1750	933	1388	810	612	502	372	272	869	368	545	100	0	0	0	0	0	0	0	0	0	0	0	0	0	92	61	44	29	19	28	25	22	20	16	19	19	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	4	4	1	0	1	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1336	613	973	539	577	340	405	466	259	314	319	299	151	0	0	0	0	0	0	0	0	0	0	0	0	0	64	38	53	36	29	18	30	43	12	13	20	17	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	3	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2005	1515	477	338	556	948	1134	333	320	165	225	324	116	0	0	0	0	0	0	0	0	0	0	0	0	0	76	33	18	12	32	16	25	5	17	8	1	5	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	1	4	3	6	7	4	1	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1225	841	580	449	383	346	428	639	214	218	166	143	162	0	0	0	0	0	0	0	0	0	0	0	0	0	39	22	14	5	14	7	5	16	4	4	5	10	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	3	1	0	0	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1768	1220	837	772	463	360	610	326	398	272	329	337	129	0	0	0	0	0	0	0	0	0	0	0	0	0	98	51	40	41	19	25	28	23	21	11	12	11	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
946	751	538	658	1088	838	520	301	364	167	226	354	162	0	0	0	0	0	0	0	0	0	0	0	0	0	48	58	28	43	30	34	33	17	22	18	19	14	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	1	1	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1473	1159	777	669	448	386	352	337	135	142	120	325	154	0	0	0	0	0	0	0	0	0	0	0	0	0	56	46	40	31	13	18	21	11	23	11	8	13	6	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	7	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2210	1386	871	563	295	304	178	113	347	230	718	119	153	0	0	0	0	0	0	0	0	0	0	0	0	0	39	25	28	16	9	9	8	6	6	14	14	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4	0	1	0	0	0	1	4	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1267	648	1071	589	471	526	343	335	264	209	244	257	179	0	0	0	0	0	0	0	0	0	0	0	0	0	82	45	50	35	24	15	18	22	16	17	8	18	8	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	3	0	6	3	0	2	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1309	1200	809	786	916	531	354	417	384	362	321	459	74	0	0	0	0	0	0	0	0	0	0	0	0	0	113	55	42	43	31	23	15	12	32	24	17	12	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	2	4	3	1	3	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
829	1010	376	863	516	817	646	289	606	268	316	297	185	0	0	0	0	0	0	0	0	0	0	0	0	0	59	47	18	12	16	16	8	9	14	11	21	9	6	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	1	3	1	8	0	2	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1530	753	555	1127	440	372	471	409	317	497	332	612	181	0	0	0	0	0	0	0	0	0	0	0	0	0	54	32	23	28	21	10	14	20	12	18	21	21	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	1	1	0	2	1	6	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1209	463	400	407	183	325	267	782	313	234	417	248	264	0	0	0	0	0	0	0	0	0	0	0	0	0	52	20	19	11	8	27	10	22	18	10	21	19	17	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	1	1	0	3	7	1	2	5	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
2075	1028	663	460	289	555	483	231	251	262	436	237	77	0	0	0	0	0	0	0	0	0	0	0	0	0	56	23	29	21	8	17	15	22	9	7	7	12	5	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	2	0	1	0	0	0	1	1	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1695	1083	823	516	424	276	275	203	226	433	145	567	62	0	0	0	0	0	0	0	0	0	0	0	0	0	48	21	12	7	5	16	14	6	11	24	5	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	7	2	1	0	0	0	0	0	5	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1282	981	316	557	293	557	564	433	255	281	152	75	109	0	0	0	0	0	0	0	0	0	0	0	0	0	30	43	11	28	8	26	10	21	9	6	13	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	3	5	3	2	1	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1348	1016	661	555	456	271	366	354	370	290	202	807	95	0	0	0	0	0	0	0	0	0	0	0	0	0	19	18	13	11	7	8	16	2	12	11	7	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	1	0	2	2	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1811	672	522	695	867	285	235	110	97	534	245	88	100	0	0	0	0	0	0	0	0	0	0	0	0	0	26	22	8	11	15	7	4	6	3	19	8	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	2	6	2	1	2	0	0	1	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
802	621	389	469	377	271	433	275	319	434	250	355	61	0	0	0	0	0	0	0	0	0	0	0	0	0	75	36	65	30	26	19	41	19	31	13	59	23	16	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	1	1	1	5	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
747	792	728	356	173	236	161	145	190	186	357	162	121	0	0	0	0	0	0	0	0	0	0	0	0	0	51	49	45	19	14	10	8	14	8	11	24	17	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	0	0	0	0	0	0	3	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1607	823	911	605	567	383	515	446	485	506	358	432	101	0	0	0	0	0	0	0	0	0	0	0	0	0	72	34	36	15	12	21	17	9	7	13	12	10	7	0	0	0	0	0	0	0	0	0	0	0	0	0	8	2	2	3	3	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1155	529	255	570	478	256	289	218	195	204	277	99	107	0	0	0	0	0	0	0	0	0	0	0	0	0	10	7	6	5	11	1	11	3	2	4	6	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	1	1	3	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
3026	817	848	924	715	299	255	254	178	437	154	80	75	0	0	0	0	0	0	0	0	0	0	0	0	0	69	27	35	17	13	8	14	10	3	10	3	4	5	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	4	3	2	2	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1865	965	663	1193	391	368	534	192	345	161	107	362	201	0	0	0	0	0	0	0	0	0	0	0	0	0	27	36	14	32	5	8	7	1	6	5	9	11	5	0	0	0	0	0	0	0	0	0	0	0	0	0	5	2	1	14	1	2	7	1	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1226	840	461	1221	404	218	364	157	191	161	159	268	27	0	0	0	0	0	0	0	0	0	0	0	0	0	45	33	19	13	20	14	17	4	18	11	9	7	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	6	0	1	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1532	1366	792	742	199	612	225	472	371	218	177	87	130	0	0	0	0	0	0	0	0	0	0	0	0	0	47	24	25	19	14	10	11	10	7	5	7	14	5	0	0	0	0	0	0	0	0	0	0	0	0	0	1	7	0	0	1	1	0	2	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1572	744	522	407	273	252	402	255	142	276	119	79	41	0	0	0	0	0	0	0	0	0	0	0	0	0	20	18	15	17	4	4	12	6	13	5	8	7	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	4	2	0	1	0	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1919	1254	742	192	441	333	238	542	469	797	508	136	30	0	0	0	0	0	0	0	0	0	0	0	0	0	18	11	16	10	24	8	4	6	14	1	11	5	6	0	0	0	0	0	0	0	0	0	0	0	0	0	1	9	3	0	0	0	3	2	3	12	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1236	548	475	1074	351	212	244	276	304	128	112	342	312	0	0	0	0	0	0	0	0	0	0	0	0	0	30	9	9	36	11	5	3	8	3	10	2	4	7	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	7	1	1	3	0	8	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2605	1192	147	1503	592	252	289	352	85	257	477	660	244	0	0	0	0	0	0	0	0	0	0	0	0	0	26	4	1	9	3	5	6	2	2	6	7	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	8	2	2	3	1	0	3	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2965	1023	773	259	236	169	241	448	354	707	732	164	262	0	0	0	0	0	0	0	0	0	0	0	0	0	31	28	15	3	4	3	2	3	20	18	10	8	5	0	0	0	0	0	0	0	0	0	0	0	0	0	12	8	8	0	0	1	2	1	2	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3245	630	141	111	721	835	1061	376	53	26	52	136	623	0	0	0	0	0	0	0	0	0	0	0	0	0	46	21	2	3	11	16	20	10	9	1	1	7	11	0	0	0	0	0	0	0	0	0	0	0	0	0	10	1	0	0	5	10	1	1	0	0	0	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0
1543	448	1067	216	982	545	501	638	262	502	235	401	221	0	0	0	0	0	0	0	0	0	0	0	0	0	49	9	19	18	28	11	21	21	18	9	5	18	14	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	5	1	0	1	2	0	1	0	2	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0
716	1179	741	520	984	175	573	593	219	826	97	23	9	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4	2	1	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	3	0	2	1	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2956	1170	1263	502	137	56	236	376	47	867	426	142	176	0	0	0	0	0	0	0	0	0	0	0	0	0	37	19	32	10	8	4	8	23	8	11	11	11	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	6	0	0	0	2	3	0	4	10	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0
2834	1179	1145	934	248	134	525	493	638	144	411	520	121	0	0	0	0	0	0	0	0	0	0	0	0	0	53	24	23	13	12	2	1	15	16	4	7	9	2	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	6	1	1	0	1	4	9	2	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1877	1329	624	293	260	693	588	597	350	270	204	1645	115	0	0	0	0	0	0	0	0	0	0	0	0	0	11	11	5	2	4	7	5	2	3	4	2	13	1	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	1	1	3	2	2	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2460	1776	1497	170	1033	918	680	403	169	363	131	169	151	0	0	0	0	0	0	0	0	0	0	0	0	0	13	3	4	2	2	2	10	0	1	5	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	7	3	2	0	7	1	4	0	1	6	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0
1993	2075	2011	217	394	181	434	131	87	298	929	292	91	0	0	0	0	0	0	0	0	0	0	0	0	0	18	11	7	1	2	8	7	1	1	3	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	5	4	2	1	2	2	4	0	0	2	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2376	2993	459	101	108	42	59	436	1869	641	712	567	13	0	0	0	0	0	0	0	0	0	0	0	0	0	22	23	11	2	0	5	8	9	21	6	13	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	3	0	0	0	2	4	23	4	6	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1795	1588	442	148	73	14	12	7	188	362	46	2772	21	0	0	0	0	0	0	0	0	0	0	0	0	0	5	7	2	2	1	1	0	0	0	1	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	1	0	1	0	0	0	5	6	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6157	1809	477	293	65	29	47	283	20	663	128	416	1070	0	0	0	0	0	0	0	0	0	0	0	0	0	20	5	1	1	0	0	0	1	0	1	0	2	8	0	0	0	0	0	0	0	0	0	0	0	0	0	38	4	1	1	0	0	0	4	0	5	0	2	13	0	0	0	0	0	0	0	0	0	0	0	0	0
6878	1324	469	2987	73	67	28	28	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	1	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	5	1	22	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5098	1773	473	914	2743	81	29	3	3	5	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	7	0	10	24	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6982	2617	712	367	80	136	1	4	1	1	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	14	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5922	2119	613	301	47	109	4	2	0	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	16	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1953	763	224	80	6	42	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	7	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3006	1202	334	149	12	51	1	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	13	3	3	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7413	2456	665	342	17	102	7	1	5	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	12	9	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3870	2122	436	968	2384	568	797	199	209	36	64	22	155	0	0	0	0	0	0	0	0	0	0	0	0	0	8	9	2	9	6	8	2	5	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	7	2	5	11	4	4	2	5	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
3047	1842	1312	929	569	260	610	129	99	296	75	352	181	0	0	0	0	0	0	0	0	0	0	0	0	0	46	13	17	8	12	2	5	6	4	6	0	4	6	0	0	0	0	0	0	0	0	0	0	0	0	0	10	4	7	0	1	2	7	2	0	11	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0
3690	1178	618	421	1055	357	116	40	11	112	3	31	4	0	0	0	0	0	0	0	0	0	0	0	0	0	9	5	1	1	0	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	2	3	2	7	4	1	0	0	5	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4250	1023	955	451	383	45	291	169	103	155	111	59	19	0	0	0	0	0	0	0	0	0	0	0	0	0	26	10	20	2	7	1	1	1	0	6	11	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	2	3	5	5	2	6	2	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2666	1280	1453	357	477	177	344	356	757	890	207	312	99	0	0	0	0	0	0	0	0	0	0	0	0	0	12	9	7	3	3	0	3	3	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1	10	1	2	2	1	4	1	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2633	1374	1372	836	471	170	317	431	212	534	139	64	22	0	0	0	0	0	0	0	0	0	0	0	0	0	33	21	27	7	14	6	2	13	1	13	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	6	5	1	1	3	3	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3306	1176	1385	612	431	515	210	145	300	166	121	34	8	0	0	0	0	0	0	0	0	0	0	0	0	0	39	15	16	13	7	3	4	0	1	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	3	0	2	2	10	3	2	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1089	388	1607	366	230	314	671	106	45	104	256	489	7	0	0	0	0	0	0	0	0	0	0	0	0	0	8	2	2	0	0	2	0	0	1	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	2	1	1	11	3	0	4	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1474	967	451	197	231	433	218	961	640	342	309	368	155	0	0	0	0	0	0	0	0	0	0	0	0	0	16	7	1	5	6	6	2	7	7	10	2	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	1	0	0	0	1	4	2	3	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3021	1299	396	569	557	337	162	143	128	171	44	140	50	0	0	0	0	0	0	0	0	0	0	0	0	0	35	34	22	33	8	13	8	0	1	1	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	15	1	2	3	7	2	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4940	3718	908	1086	796	1302	540	641	376	231	326	218	34	0	0	0	0	0	0	0	0	0	0	0	0	0	17	6	3	11	1	14	6	2	2	6	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	8	7	1	9	2	1	6	0	2	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
3003	1271	646	465	403	367	255	336	360	267	281	219	54	0	0	0	0	0	0	0	0	0	0	0	0	0	26	25	7	16	8	9	8	4	8	7	5	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	1	1	1	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3151	2261	1021	964	515	413	360	359	317	317	350	327	198	0	0	0	0	0	0	0	0	0	0	0	0	0	39	15	4	3	22	4	8	4	5	4	2	7	2	0	0	0	0	0	0	0	0	0	0	0	0	0	5	2	3	2	4	0	1	4	2	2	3	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0
1196	722	913	542	244	260	193	77	56	141	226	170	137	0	0	0	0	0	0	0	0	0	0	0	0	0	15	11	48	15	22	4	3	5	1	17	11	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	8	1	5	4	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2825	1253	577	443	199	246	290	259	135	380	227	933	148	0	0	0	0	0	0	0	0	0	0	0	0	0	84	27	14	10	9	8	11	12	2	12	8	25	17	0	0	0	0	0	0	0	0	0	0	0	0	0	6	4	3	1	2	2	4	4	0	1	2	16	1	0	0	0	0	0	0	0	0	0	0	0	0	0
689	531	451	334	104	96	74	59	43	217	89	146	99	0	0	0	0	0	0	0	0	0	0	0	0	0	7	4	1	6	1	3	2	1	1	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2769	1247	608	612	614	393	525	155	205	368	114	118	35	0	0	0	0	0	0	0	0	0	0	0	0	0	75	25	9	13	11	4	8	3	5	15	7	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	4	2	7	5	2	1	0	0	1	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
