358	230	171	134	126	109	89	105	70	64	72	79	24	0	0	0	0	0	0	0	0	0	0	0	0	0	454	253	174	134	111	115	101	98	92	65	62	71	37	0	0	0	0	0	0	0	0	0	0	0	0	0	41	41	23	29	18	15	16	15	11	16	11	8	2	0	0	0	0	0	0	0	0	0	0	0	0	0
298	239	148	116	96	83	78	57	72	65	55	48	21	0	0	0	0	0	0	0	0	0	0	0	0	0	431	259	159	150	112	81	72	58	69	66	44	68	30	0	0	0	0	0	0	0	0	0	0	0	0	0	28	34	22	31	19	17	13	18	15	18	18	16	3	0	0	0	0	0	0	0	0	0	0	0	0	0
358	240	179	146	111	116	98	103	71	73	93	82	40	0	0	0	0	0	0	0	0	0	0	0	0	0	396	265	177	111	98	93	109	72	54	70	79	76	37	0	0	0	0	0	0	0	0	0	0	0	0	0	35	24	24	18	24	17	10	12	19	21	15	13	6	0	0	0	0	0	0	0	0	0	0	0	0	0
543	348	299	214	181	161	143	128	137	138	109	123	50	0	0	0	0	0	0	0	0	0	0	0	0	0	552	380	267	174	207	145	143	121	114	144	108	94	52	0	0	0	0	0	0	0	0	0	0	0	0	0	24	20	13	8	10	10	12	19	10	10	7	12	7	0	0	0	0	0	0	0	0	0	0	0	0	0
289	195	162	144	103	104	78	77	73	57	87	50	23	0	0	0	0	0	0	0	0	0	0	0	0	0	338	190	146	105	89	84	60	70	57	58	47	58	22	0	0	0	0	0	0	0	0	0	0	0	0	0	16	10	10	3	9	8	5	7	3	8	2	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0
427	252	247	147	184	139	123	122	94	83	95	80	45	0	0	0	0	0	0	0	0	0	0	0	0	0	492	306	238	188	132	130	110	93	87	92	90	86	41	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	9	1	0	2	2	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
115	91	70	41	71	51	32	38	32	28	36	31	13	0	0	0	0	0	0	0	0	0	0	0	0	0	179	92	78	54	54	45	31	33	36	31	28	33	17	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	6	9	8	11	9	10	4	4	4	6	3	0	0	0	0	0	0	0	0	0	0	0	0	0
37	37	13	6	9	2	6	8	11	11	9	10	6	0	0	0	0	0	0	0	0	0	0	0	0	0	77	60	26	12	13	6	10	12	13	17	13	13	3	0	0	0	0	0	0	0	0	0	0	0	0	0	14	17	11	5	5	1	0	3	9	8	2	9	1	0	0	0	0	0	0	0	0	0	0	0	0	0
123	96	86	78	69	59	76	52	45	55	69	52	22	0	0	0	0	0	0	0	0	0	0	0	0	0	205	141	113	76	70	58	94	48	44	59	53	48	14	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	9	3	5	5	5	6	3	2	4	5	3	0	0	0	0	0	0	0	0	0	0	0	0	0
219	179	147	104	58	68	76	71	60	50	68	56	27	0	0	0	0	0	0	0	0	0	0	0	0	0	383	243	185	106	68	72	65	84	90	63	43	61	41	0	0	0	0	0	0	0	0	0	0	0	0	0	4	8	6	4	3	5	6	2	4	2	1	4	5	0	0	0	0	0	0	0	0	0	0	0	0	0
205	174	126	91	62	70	59	65	53	40	62	43	21	0	0	0	0	0	0	0	0	0	0	0	0	0	278	171	95	96	68	57	68	41	50	50	52	51	21	0	0	0	0	0	0	0	0	0	0	0	0	0	10	12	11	12	9	3	2	4	1	4	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0
542	333	282	211	192	146	158	137	138	110	128	122	66	0	0	0	0	0	0	0	0	0	0	0	0	0	650	370	296	246	198	163	149	159	112	98	108	115	52	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	5	4	0	3	1	3	2	1	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
630	350	272	202	152	148	155	145	112	108	114	98	44	0	0	0	0	0	0	0	0	0	0	0	0	0	796	425	227	222	201	174	148	148	103	115	89	93	44	0	0	0	0	0	0	0	0	0	0	0	0	0	3	7	1	6	1	0	2	3	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
806	561	424	351	293	233	203	183	203	200	144	171	85	0	0	0	0	0	0	0	0	0	0	0	0	0	966	574	410	362	284	229	200	183	213	205	163	188	53	0	0	0	0	0	0	0	0	0	0	0	0	0	9	17	16	18	8	4	14	13	6	6	2	8	4	0	0	0	0	0	0	0	0	0	0	0	0	0
390	289	217	202	175	153	103	92	94	84	77	70	42	0	0	0	0	0	0	0	0	0	0	0	0	0	525	324	239	206	149	134	109	103	87	73	83	65	27	0	0	0	0	0	0	0	0	0	0	0	0	0	23	14	20	21	21	9	5	6	7	14	6	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0
295	202	169	133	128	80	73	93	74	70	65	61	29	0	0	0	0	0	0	0	0	0	0	0	0	0	385	213	197	123	119	101	89	62	95	72	78	69	20	0	0	0	0	0	0	0	0	0	0	0	0	0	12	8	14	15	9	7	2	6	5	7	7	8	4	0	0	0	0	0	0	0	0	0	0	0	0	0
120	83	46	38	55	46	34	32	18	20	30	24	13	0	0	0	0	0	0	0	0	0	0	0	0	0	156	75	60	46	49	42	40	39	18	17	27	10	12	0	0	0	0	0	0	0	0	0	0	0	0	0	51	29	16	16	16	14	9	10	8	10	13	6	2	0	0	0	0	0	0	0	0	0	0	0	0	0
87	43	27	36	13	20	22	8	12	11	7	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	125	73	43	40	13	24	26	10	9	15	14	6	3	0	0	0	0	0	0	0	0	0	0	0	0	0	31	35	20	18	13	31	65	7	3	6	6	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0
68	71	26	50	41	35	31	16	11	15	12	12	10	0	0	0	0	0	0	0	0	0	0	0	0	0	116	72	33	48	37	19	21	15	16	12	6	9	7	0	0	0	0	0	0	0	0	0	0	0	0	0	38	35	9	24	16	38	16	17	8	4	18	10	5	0	0	0	0	0	0	0	0	0	0	0	0	0
58	21	19	19	26	20	14	10	16	10	6	11	2	0	0	0	0	0	0	0	0	0	0	0	0	0	102	43	25	43	30	21	17	8	5	4	8	6	5	0	0	0	0	0	0	0	0	0	0	0	0	0	28	25	22	48	67	13	12	19	12	12	13	13	4	0	0	0	0	0	0	0	0	0	0	0	0	0
154	104	64	56	48	42	44	27	22	22	15	27	10	0	0	0	0	0	0	0	0	0	0	0	0	0	239	120	80	77	52	45	36	32	40	42	30	33	24	0	0	0	0	0	0	0	0	0	0	0	0	0	19	8	14	11	19	26	12	9	11	16	11	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0
218	141	93	80	69	71	52	57	51	37	32	21	18	0	0	0	0	0	0	0	0	0	0	0	0	0	271	150	88	71	57	51	48	41	32	28	34	23	15	0	0	0	0	0	0	0	0	0	0	0	0	0	30	22	13	25	20	7	12	6	7	10	5	9	5	0	0	0	0	0	0	0	0	0	0	0	0	0
391	268	201	175	144	144	105	68	89	104	93	81	38	0	0	0	0	0	0	0	0	0	0	0	0	0	538	282	229	182	139	127	110	97	110	76	92	80	37	0	0	0	0	0	0	0	0	0	0	0	0	0	12	14	7	8	5	5	5	7	6	14	11	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0
473	368	214	174	141	153	117	113	87	99	128	86	52	0	0	0	0	0	0	0	0	0	0	0	0	0	624	429	304	215	183	163	134	111	103	97	116	106	66	0	0	0	0	0	0	0	0	0	0	0	0	0	15	13	10	11	5	11	7	7	5	10	6	9	3	0	0	0	0	0	0	0	0	0	0	0	0	0
535	360	261	220	175	163	117	144	103	110	91	88	40	0	0	0	0	0	0	0	0	0	0	0	0	0	713	379	270	233	181	179	123	124	123	123	100	95	38	0	0	0	0	0	0	0	0	0	0	0	0	0	15	23	13	17	10	14	8	9	9	7	1	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0
95	87	56	64	33	23	25	34	43	29	16	25	9	0	0	0	0	0	0	0	0	0	0	0	0	0	127	100	75	62	29	56	32	28	30	27	20	19	6	0	0	0	0	0	0	0	0	0	0	0	0	0	10	5	0	3	2	1	2	2	3	6	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
556	440	314	265	247	206	189	155	146	121	113	139	63	0	0	0	0	0	0	0	0	0	0	0	0	0	668	439	333	264	222	205	163	123	114	110	100	134	75	0	0	0	0	0	0	0	0	0	0	0	0	0	13	14	6	7	5	6	8	7	6	7	3	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0
259	197	150	133	104	108	95	64	77	65	59	64	29	0	0	0	0	0	0	0	0	0	0	0	0	0	356	219	174	122	130	117	98	74	74	69	47	61	28	0	0	0	0	0	0	0	0	0	0	0	0	0	13	12	11	7	7	10	6	12	4	4	10	9	3	0	0	0	0	0	0	0	0	0	0	0	0	0
168	99	80	78	71	56	36	62	41	29	39	41	27	0	0	0	0	0	0	0	0	0	0	0	0	0	201	92	65	83	63	50	49	41	46	28	28	41	26	0	0	0	0	0	0	0	0	0	0	0	0	0	20	25	27	18	13	4	6	7	16	6	8	13	12	0	0	0	0	0	0	0	0	0	0	0	0	0
72	34	24	32	31	21	24	14	16	13	11	14	10	0	0	0	0	0	0	0	0	0	0	0	0	0	131	36	22	33	29	38	19	17	28	27	26	17	11	0	0	0	0	0	0	0	0	0	0	0	0	0	59	26	26	10	31	26	8	10	16	6	18	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0
50	26	23	7	4	4	2	2	6	6	8	10	1	0	0	0	0	0	0	0	0	0	0	0	0	0	64	27	23	8	5	4	0	2	1	5	2	9	3	0	0	0	0	0	0	0	0	0	0	0	0	0	53	38	93	23	16	3	4	6	3	3	7	13	4	0	0	0	0	0	0	0	0	0	0	0	0	0
105	76	48	33	24	53	49	28	25	20	23	35	16	0	0	0	0	0	0	0	0	0	0	0	0	0	207	104	48	31	28	31	42	27	24	37	29	39	20	0	0	0	0	0	0	0	0	0	0	0	0	0	18	10	18	30	7	15	25	7	18	21	17	24	12	0	0	0	0	0	0	0	0	0	0	0	0	0
254	147	105	93	86	74	51	66	79	70	64	43	38	0	0	0	0	0	0	0	0	0	0	0	0	0	298	156	123	78	60	77	64	52	69	65	54	48	20	0	0	0	0	0	0	0	0	0	0	0	0	0	20	10	28	12	7	3	9	10	8	24	10	14	7	0	0	0	0	0	0	0	0	0	0	0	0	0
279	194	128	103	126	105	67	68	69	77	77	85	40	0	0	0	0	0	0	0	0	0	0	0	0	0	383	234	160	137	132	93	79	81	91	82	77	83	33	0	0	0	0	0	0	0	0	0	0	0	0	0	12	15	17	12	17	6	4	6	8	5	10	8	3	0	0	0	0	0	0	0	0	0	0	0	0	0
312	188	153	133	107	92	91	66	60	70	64	51	42	0	0	0	0	0	0	0	0	0	0	0	0	0	359	147	150	105	89	85	81	68	65	63	57	59	33	0	0	0	0	0	0	0	0	0	0	0	0	0	12	8	10	5	6	6	7	10	5	14	5	9	7	0	0	0	0	0	0	0	0	0	0	0	0	0
406	332	263	236	156	157	148	132	109	107	103	94	47	0	0	0	0	0	0	0	0	0	0	0	0	0	505	362	286	209	147	160	153	141	109	99	103	96	32	0	0	0	0	0	0	0	0	0	0	0	0	0	21	37	22	16	8	13	19	13	11	10	7	14	4	0	0	0	0	0	0	0	0	0	0	0	0	0
508	315	236	226	171	167	167	151	128	130	105	124	53	0	0	0	0	0	0	0	0	0	0	0	0	0	669	365	271	220	173	155	145	141	134	114	98	94	50	0	0	0	0	0	0	0	0	0	0	0	0	0	16	35	14	18	10	7	23	14	14	7	7	5	4	0	0	0	0	0	0	0	0	0	0	0	0	0
507	367	299	232	182	179	152	168	137	140	109	109	56	0	0	0	0	0	0	0	0	0	0	0	0	0	624	335	271	221	187	150	145	124	100	130	95	95	50	0	0	0	0	0	0	0	0	0	0	0	0	0	17	11	9	8	8	16	10	7	6	6	4	9	11	0	0	0	0	0	0	0	0	0	0	0	0	0
444	289	211	164	182	165	114	105	120	105	71	95	49	0	0	0	0	0	0	0	0	0	0	0	0	0	550	284	216	193	172	126	113	113	105	103	92	79	42	0	0	0	0	0	0	0	0	0	0	0	0	0	8	11	13	8	8	4	7	7	5	3	5	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0
260	170	149	157	85	104	97	75	76	92	90	67	31	0	0	0	0	0	0	0	0	0	0	0	0	0	311	235	137	124	81	101	88	60	60	61	57	49	26	0	0	0	0	0	0	0	0	0	0	0	0	0	10	16	11	8	9	11	6	13	9	10	11	9	4	0	0	0	0	0	0	0	0	0	0	0	0	0
130	54	64	89	56	40	32	24	23	22	31	24	18	0	0	0	0	0	0	0	0	0	0	0	0	0	193	80	94	84	67	55	35	34	30	33	35	23	12	0	0	0	0	0	0	0	0	0	0	0	0	0	36	26	18	38	15	18	17	7	11	13	8	11	9	0	0	0	0	0	0	0	0	0	0	0	0	0
94	83	52	54	45	31	50	35	42	28	27	32	9	0	0	0	0	0	0	0	0	0	0	0	0	0	127	84	56	33	40	45	45	40	45	24	29	38	8	0	0	0	0	0	0	0	0	0	0	0	0	0	11	22	24	11	10	7	9	16	24	9	16	20	3	0	0	0	0	0	0	0	0	0	0	0	0	0
66	45	39	13	20	33	13	14	24	22	12	11	8	0	0	0	0	0	0	0	0	0	0	0	0	0	110	56	62	29	28	24	12	18	19	19	10	17	11	0	0	0	0	0	0	0	0	0	0	0	0	0	35	55	51	25	16	19	4	10	7	8	11	12	4	0	0	0	0	0	0	0	0	0	0	0	0	0
12	4	3	3	5	4	2	8	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	34	12	11	7	27	4	3	7	1	1	2	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	40	37	6	19	33	15	7	9	14	7	2	6	4	0	0	0	0	0	0	0	0	0	0	0	0	0
75	68	63	34	23	20	31	34	27	33	22	18	10	0	0	0	0	0	0	0	0	0	0	0	0	0	137	82	62	61	30	24	28	30	19	41	19	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	3	16	34	8	17	9	19	14	15	22	22	4	0	0	0	0	0	0	0	0	0	0	0	0	0
177	105	86	74	52	45	45	38	30	28	25	34	12	0	0	0	0	0	0	0	0	0	0	0	0	0	284	139	109	97	78	58	49	49	33	39	35	28	17	0	0	0	0	0	0	0	0	0	0	0	0	0	9	4	16	10	7	8	8	9	6	2	4	6	2	0	0	0	0	0	0	0	0	0	0	0	0	0
375	253	174	115	118	108	88	70	99	90	78	90	35	0	0	0	0	0	0	0	0	0	0	0	0	0	478	279	186	141	151	98	106	85	95	80	61	71	40	0	0	0	0	0	0	0	0	0	0	0	0	0	14	14	14	13	15	9	6	4	6	5	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
443	249	164	143	103	94	101	96	82	82	79	54	37	0	0	0	0	0	0	0	0	0	0	0	0	0	531	330	208	161	130	102	126	80	81	65	76	81	32	0	0	0	0	0	0	0	0	0	0	0	0	0	11	11	12	10	12	10	10	12	7	6	2	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0
266	165	105	84	101	96	95	72	65	62	56	78	32	0	0	0	0	0	0	0	0	0	0	0	0	0	390	243	120	108	110	101	75	103	93	75	70	63	32	0	0	0	0	0	0	0	0	0	0	0	0	0	13	12	12	12	21	21	16	14	23	16	10	12	9	0	0	0	0	0	0	0	0	0	0	0	0	0
198	130	100	100	77	69	66	45	62	53	51	51	32	0	0	0	0	0	0	0	0	0	0	0	0	0	298	179	109	81	89	78	68	61	60	54	55	41	26	0	0	0	0	0	0	0	0	0	0	0	0	0	10	14	6	18	15	10	13	11	17	10	7	9	3	0	0	0	0	0	0	0	0	0	0	0	0	0
383	273	240	180	158	161	136	90	99	109	84	108	46	0	0	0	0	0	0	0	0	0	0	0	0	0	475	259	235	185	147	148	124	97	81	74	81	82	35	0	0	0	0	0	0	0	0	0	0	0	0	0	12	9	8	5	6	6	8	4	7	5	3	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0
777	544	412	365	344	249	235	199	189	182	164	158	86	0	0	0	0	0	0	0	0	0	0	0	0	0	970	578	426	310	305	274	241	175	186	169	163	166	84	0	0	0	0	0	0	0	0	0	0	0	0	0	3	7	12	12	12	9	3	3	4	6	2	5	2	0	0	0	0	0	0	0	0	0	0	0	0	0
337	209	153	125	103	80	90	72	89	62	67	69	32	0	0	0	0	0	0	0	0	0	0	0	0	0	370	197	183	120	98	98	97	88	81	58	65	61	38	0	0	0	0	0	0	0	0	0	0	0	0	0	7	10	22	10	16	6	7	18	5	8	3	10	4	0	0	0	0	0	0	0	0	0	0	0	0	0
154	125	104	71	36	56	61	36	49	50	35	24	12	0	0	0	0	0	0	0	0	0	0	0	0	0	255	163	104	65	70	66	40	46	54	41	36	28	10	0	0	0	0	0	0	0	0	0	0	0	0	0	18	22	25	17	10	14	18	11	5	9	9	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0
326	252	169	138	79	99	96	88	97	90	74	74	32	0	0	0	0	0	0	0	0	0	0	0	0	0	461	290	144	133	100	89	92	81	88	83	67	55	28	0	0	0	0	0	0	0	0	0	0	0	0	0	19	11	8	7	21	10	8	9	11	5	6	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0
179	104	79	71	59	58	58	44	38	56	39	46	17	0	0	0	0	0	0	0	0	0	0	0	0	0	225	106	87	60	62	67	42	53	31	51	31	42	22	0	0	0	0	0	0	0	0	0	0	0	0	0	21	11	15	6	14	8	10	12	4	7	9	7	2	0	0	0	0	0	0	0	0	0	0	0	0	0
40	25	17	15	9	5	3	6	2	8	6	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	54	34	11	13	10	4	2	2	11	11	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	41	21	13	24	7	4	7	15	16	9	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0
63	64	30	21	26	16	5	11	9	14	10	9	5	0	0	0	0	0	0	0	0	0	0	0	0	0	108	61	43	30	38	20	12	16	19	22	8	19	4	0	0	0	0	0	0	0	0	0	0	0	0	0	20	24	12	12	22	3	3	9	8	6	7	10	5	0	0	0	0	0	0	0	0	0	0	0	0	0
152	88	82	73	53	72	49	46	43	34	44	46	20	0	0	0	0	0	0	0	0	0	0	0	0	0	214	125	99	86	58	49	47	38	46	33	32	28	16	0	0	0	0	0	0	0	0	0	0	0	0	0	2	11	12	11	19	13	7	5	6	6	10	14	1	0	0	0	0	0	0	0	0	0	0	0	0	0
384	216	191	156	145	119	114	107	105	120	91	100	45	0	0	0	0	0	0	0	0	0	0	0	0	0	531	256	180	162	145	119	88	93	99	107	78	61	45	0	0	0	0	0	0	0	0	0	0	0	0	0	13	8	16	5	4	10	6	5	4	6	5	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
354	231	238	171	151	134	96	105	86	85	93	92	43	0	0	0	0	0	0	0	0	0	0	0	0	0	428	302	231	180	139	138	132	101	114	123	110	85	44	0	0	0	0	0	0	0	0	0	0	0	0	0	12	7	13	15	11	5	9	4	7	3	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
507	306	274	229	224	190	136	109	115	112	110	106	55	0	0	0	0	0	0	0	0	0	0	0	0	0	591	343	266	219	194	195	163	132	102	87	109	107	54	0	0	0	0	0	0	0	0	0	0	0	0	0	2	7	8	5	2	5	1	12	1	3	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0
310	224	177	134	114	106	102	69	82	61	66	70	40	0	0	0	0	0	0	0	0	0	0	0	0	0	340	170	166	109	85	88	60	46	66	62	56	65	23	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	6	3	3	6	0	2	4	4	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0
156	134	101	88	86	64	64	63	57	51	42	37	20	0	0	0	0	0	0	0	0	0	0	0	0	0	200	124	89	76	75	65	57	46	48	42	43	33	14	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	4	2	4	3	2	1	1	1	2	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0
89	74	54	39	41	31	23	25	17	31	21	17	10	0	0	0	0	0	0	0	0	0	0	0	0	0	118	88	64	34	44	51	20	28	17	26	20	24	5	0	0	0	0	0	0	0	0	0	0	0	0	0	9	11	6	5	8	9	3	3	3	2	1	7	2	0	0	0	0	0	0	0	0	0	0	0	0	0
100	51	52	39	37	36	45	28	35	31	25	30	14	0	0	0	0	0	0	0	0	0	0	0	0	0	149	64	48	36	29	33	32	40	30	20	19	18	14	0	0	0	0	0	0	0	0	0	0	0	0	0	17	10	2	6	5	14	11	8	11	5	5	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0
91	85	62	46	67	45	23	28	18	28	23	21	9	0	0	0	0	0	0	0	0	0	0	0	0	0	117	77	62	58	64	38	37	28	26	25	13	20	8	0	0	0	0	0	0	0	0	0	0	0	0	0	11	5	7	4	13	14	14	19	10	5	8	8	6	0	0	0	0	0	0	0	0	0	0	0	0	0
228	168	122	80	82	84	61	52	49	52	49	43	30	0	0	0	0	0	0	0	0	0	0	0	0	0	271	167	120	99	72	96	68	51	52	41	39	58	34	0	0	0	0	0	0	0	0	0	0	0	0	0	6	12	7	7	6	8	6	4	6	0	4	9	1	0	0	0	0	0	0	0	0	0	0	0	0	0
299	262	187	128	103	85	81	88	83	79	64	61	27	0	0	0	0	0	0	0	0	0	0	0	0	0	399	278	219	149	105	113	69	73	85	83	92	69	28	0	0	0	0	0	0	0	0	0	0	0	0	0	4	11	8	5	7	4	7	3	3	5	6	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0
422	187	171	110	105	82	75	68	62	85	55	51	18	0	0	0	0	0	0	0	0	0	0	0	0	0	554	236	193	124	155	91	80	69	81	73	58	49	27	0	0	0	0	0	0	0	0	0	0	0	0	0	16	10	24	6	11	12	10	5	7	5	7	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0
423	238	210	146	152	117	156	138	85	107	114	112	50	0	0	0	0	0	0	0	0	0	0	0	0	0	479	243	201	151	135	105	150	138	105	96	121	98	50	0	0	0	0	0	0	0	0	0	0	0	0	0	10	6	16	9	21	15	15	8	6	0	4	7	3	0	0	0	0	0	0	0	0	0	0	0	0	0
823	571	439	317	302	250	246	231	220	203	190	186	90	0	0	0	0	0	0	0	0	0	0	0	0	0	975	589	450	312	282	261	230	215	200	210	182	172	87	0	0	0	0	0	0	0	0	0	0	0	0	0	13	11	15	9	7	6	5	1	5	9	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
8	2	4	0	3	1	1	3	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	4	3	1	1	1	1	3	0	2	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	1	0	0	3	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
545	356	286	254	198	144	133	119	107	90	84	97	46	0	0	0	0	0	0	0	0	0	0	0	0	0	572	328	267	199	191	116	127	109	109	81	78	58	44	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	7	8	8	0	0	2	3	2	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
207	154	107	93	59	58	49	47	28	35	34	32	19	0	0	0	0	0	0	0	0	0	0	0	0	0	266	161	113	60	55	43	44	38	35	34	44	38	15	0	0	0	0	0	0	0	0	0	0	0	0	0	3	11	8	7	3	4	5	2	3	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
71	35	24	19	10	3	6	12	5	7	7	14	4	0	0	0	0	0	0	0	0	0	0	0	0	0	114	62	24	21	16	10	3	8	11	6	6	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	10	29	10	19	10	8	2	5	9	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20	17	8	4	0	0	0	0	3	2	1	6	3	0	0	0	0	0	0	0	0	0	0	0	0	0	55	50	8	10	5	1	0	1	5	1	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	48	14	15	5	2	5	3	6	9	10	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
67	61	42	28	34	21	11	12	18	17	14	11	5	0	0	0	0	0	0	0	0	0	0	0	0	0	106	81	30	23	30	12	9	7	11	15	8	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	12	7	10	18	10	7	2	1	7	4	2	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0
